RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7956,15686322,Rodriguez,598,France,Female,78,6,194230.69,3,0,1,149006.74,0
7957,15671051,Martinez,425,Germany,Female,24,10,97074.53,3,0,0,27140.19,1
7958,15626627,Martinez,352,France,Male,71,8,88316.79,3,0,1,92808.56,0
7959,15615198,Rodriguez,430,France,Male,34,6,135251.39,1,0,1,89442.81,1
7960,15669521,Martinez,710,Germany,Male,77,9,236048.07,2,0,1,31357.65,0
7961,15629475,Williams,637,France,Female,83,2,86064.34,3,0,1,170657.55,0
7962,15619403,Williams,357,France,Male,55,1,111332.51,1,0,0,63491.54,1
7963,15603681,Garcia,436,France,Male,30,6,66580.73,1,1,1,81006.47,0
7964,15691555,Garcia,835,France,Male,69,9,169903.11,2,1,0,196145.43,0
7965,15693122,Garcia,635,Spain,Female,69,7,91021.3,3,0,1,139591.31,0
7966,15642292,Jones,748,France,Female,49,3,173174.19,4,1,1,163113.06,1
7967,15605629,Jones,423,Germany,Female,26,0,36427.55,1,1,1,30000.31,0
7968,15693246,Johnson,788,Germany,Male,34,5,65941.09,4,0,0,112602.02,0
7969,15695864,Miller,472,France,Male,57,8,51576.7,1,1,0,145956.22,1
7970,15677814,Brown,726,France,Female,71,3,194350.67,3,1,1,164517.84,0
7971,15608417,Williams,643,Spain,Male,71,2,22391.94,1,0,1,178115.35,0
7972,15634765,Davis,492,Spain,Male,45,5,62986.49,1,0,1,27076.3,1
7973,15674499,Brown,507,France,Female,89,5,126847.57,2,0,1,150462.82,0
7974,15656574,Brown,779,France,Female,67,3,21956.25,2,1,0,28648.85,0
7975,15690545,Davis,797,Spain,Female,35,6,2763.81,4,1,1,86788.22,0
7976,15627675,Smith,759,France,Female,30,10,172785.61,2,0,1,94778.25,1
7977,15672267,Rodriguez,720,France,Female,50,1,153394.77,2,0,1,64464.21,0
7978,15640563,Miller,458,France,Female,32,0,2103.72,4,1,1,174029.38,0
7979,15611332,Johnson,683,France,Female,55,10,12133.9,4,1,1,121408.3,0
7980,15619177,Garcia,544,France,Female,23,5,54842.69,2,1,0,36699.85,0
7981,15689254,Davis,385,France,Female,62,2,226544.72,3,0,1,80816.6,1
7982,15668447,Jones,439,Germany,Female,76,2,163181.74,1,1,0,24975.75,0
7983,15657104,Garcia,811,Germany,Female,65,0,201250.06,3,1,1,103970.53,1
7984,15684335,Martinez,764,France,Female,58,1,189869.54,3,0,0,77419.07,1
7985,15680730,Davis,811,France,Male,91,2,245756.26,2,1,1,71147.62,1
7986,15604951,Garcia,645,Germany,Female,72,0,237539.28,3,0,0,170207.33,0
7987,15628333,Rodriguez,679,France,Male,78,7,16826.56,1,1,0,171439.58,0
7988,15621673,Rodriguez,550,France,Male,19,5,5672.08,3,1,1,139082.39,0
7989,15640870,Rodriguez,395,France,Male,19,8,124267.16,4,1,0,184667.19,0
7990,15671101,Garcia,837,France,Female,27,0,67931.35,3,1,1,134393.73,0
7991,15622821,Rodriguez,456,Spain,Female,56,10,126141.62,2,1,0,127611.09,0
7992,15625494,Williams,519,Germany,Female,19,3,22668.32,3,1,1,27799.29,0
7993,15699477,Jones,495,France,Female,82,3,227215.63,3,0,0,11983.64,0
7994,15674160,Johnson,705,Germany,Male,83,4,193524.95,4,0,1,49875.76,0
7995,15600835,Davis,769,France,Male,69,10,138029.13,2,1,0,159487.84,1
7996,15618646,Brown,809,France,Female,61,1,116267.75,1,0,1,186547.29,1
7997,15677360,Garcia,527,France,Female,51,0,117123.52,2,1,1,53630.03,1
7998,15637335,Garcia,410,Germany,Female,90,8,154116.97,2,0,0,42034.54,0
7999,15669351,Jones,773,France,Female,62,4,136335.26,3,0,0,168759.87,0
8000,15602429,Smith,352,France,Male,49,7,120559.49,2,0,0,82114.04,0
8001,15641950,Miller,431,France,Female,22,2,169814.19,2,0,1,195798.33,1
8002,15660654,Martinez,612,France,Male,80,3,191245.23,1,0,1,192556.13,0
8003,15668143,Davis,636,Germany,Female,86,3,160738.44,3,0,1,73524.79,1
8004,15691186,Smith,670,Spain,Female,71,5,97846.83,1,0,0,116369.6,0
8005,15697889,Martinez,444,Germany,Female,55,3,103580.99,1,0,1,139148.37,0
8006,15677527,Miller,413,Germany,Female,26,4,24632.94,2,1,1,131595.42,0
8007,15686704,Brown,595,Spain,Female,78,4,103636.35,1,0,1,195334.87,0
8008,15631099,Garcia,426,France,Female,38,7,196448.07,4,0,1,78228.56,0
8009,15639385,Rodriguez,826,France,Male,53,8,16617.63,1,1,1,147922.63,0
8010,15635919,Jones,608,France,Male,18,10,43879.84,2,1,1,120387.8,0
8011,15696952,Davis,442,France,Female,39,7,210654.15,2,1,0,108914.04,1
8012,15660782,Jones,640,France,Male,32,4,141986.87,3,0,1,38188.56,0
8013,15671116,Johnson,620,France,Female,63,5,167799.74,2,1,0,153187.05,1
8014,15672590,Brown,370,France,Male,82,3,80389.76,2,0,1,85537.53,0
8015,15689626,Johnson,411,Germany,Female,23,1,122199.8,4,1,1,34561.7,0
8016,15640387,Miller,688,Spain,Male,57,10,190394.08,2,0,0,12168.27,0
8017,15615823,Miller,761,France,Female,52,10,219010.85,3,0,0,38222.51,0
8018,15646015,Williams,609,France,Male,78,4,243551.63,1,1,0,141174.44,0
8019,15615339,Miller,586,Germany,Male,40,0,212756.39,2,1,0,152263.64,1
8020,15603491,Smith,490,France,Female,37,0,16870.8,3,1,0,18715.59,0
8021,15600706,Smith,812,France,Female,45,0,85839.2,2,1,1,39405.55,0
8022,15697493,Rodriguez,784,France,Female,54,3,187222.4,1,0,1,199850.31,1
8023,15615728,Garcia,781,Germany,Female,24,4,104488.31,1,1,1,88633.82,0
8024,15606997,Jones,516,Spain,Female,66,3,109092.72,2,0,1,180051.28,0
8025,15660408,Garcia,829,Germany,Male,41,5,198578.41,2,1,0,87292.87,0
8026,15658097,Garcia,416,France,Female,30,1,208354.72,3,0,1,110518.48,0
8027,15638523,Smith,699,France,Female,24,4,197852.08,1,1,1,176365.76,0
8028,15625163,Jones,407,France,Male,32,5,88656.15,2,0,0,198073.66,1
8029,15617718,Rodriguez,561,Spain,Male,40,4,57003.4,2,1,1,23489.27,0
8030,15687508,Brown,479,Germany,Male,86,5,89685.67,2,1,1,130123.37,1
8031,15683767,Williams,847,France,Female,77,7,175345.88,2,1,0,99007.79,0
8032,15639619,Smith,374,Germany,Female,27,1,91178.65,3,0,0,112447.96,0
8033,15612126,Johnson,360,France,Male,68,6,13845.58,4,0,0,48326.78,0
8034,15689131,Williams,606,Spain,Male,81,5,200189.24,3,1,0,179927.26,1
8035,15664926,Brown,653,Spain,Female,88,9,15856.8,1,1,1,64490.27,0
8036,15640633,Miller,718,France,Male,73,7,249033.4,1,1,0,36477.09,0
8037,15677654,Garcia,781,Germany,Female,49,8,215391.79,4,0,0,144682.27,0
8038,15603317,Davis,743,France,Male,40,7,239084.34,3,1,0,196280.59,1
8039,15644980,Rodriguez,430,France,Male,71,4,208314.07,4,1,1,55671.61,0
8040,15644115,Garcia,635,Germany,Female,90,3,25267.35,4,0,0,99104.85,0
8041,15661646,Miller,768,Germany,Male,87,2,104688.79,1,1,0,22306.89,0
8042,15643158,Brown,719,France,Male,78,9,226983.71,3,0,0,73360.35,1
8043,15655963,Johnson,368,Germany,Female,37,8,22719.85,2,1,0,163098.8,0
8044,15647631,Rodriguez,459,Germany,Female,70,6,76311.43,2,1,1,177495.51,1
8045,15649316,Rodriguez,786,France,Male,32,0,116774.67,4,1,1,54528.75,0
8046,15659342,Brown,383,France,Female,46,2,112478.61,3,0,1,114012.01,0
8047,15615504,Williams,637,Germany,Female,87,2,235975.34,2,1,0,159117.05,0
8048,15668593,Martinez,681,France,Female,82,5,98779.65,2,1,0,13514.09,1
8049,15626660,Garcia,840,Spain,Male,79,1,59740.31,3,0,0,50337.82,0
8050,15637196,Williams,604,France,Male,87,3,111233.63,2,0,1,17094.4,0
8051,15665938,Smith,475,France,Male,33,1,98998.44,1,0,0,34096.59,0
8052,15608605,Brown,558,France,Male,71,4,155825.68,2,1,0,43756.18,0
8053,15657388,Smith,483,Germany,Male,24,3,248536.79,1,1,1,15620.61,0
8054,15681297,Johnson,848,Germany,Male,77,3,137854.31,4,1,0,93197.26,0
8055,15655501,Williams,746,France,Male,27,3,115556.7,3,0,1,88384.17,0
8056,15653309,Davis,836,France,Female,70,3,148463.03,1,0,0,65418.75,0
8057,15627043,Martinez,435,Spain,Female,25,4,244949.78,2,1,1,70464.05,0
8058,15633635,Brown,424,France,Male,54,1,156199.98,1,0,0,112055.32,0
8059,15679315,Brown,797,France,Male,21,5,30733.65,2,0,1,162913.83,0
8060,15680691,Martinez,484,France,Female,40,0,228171.99,2,0,1,195272.38,0
8061,15633132,Rodriguez,650,France,Male,26,9,147705.44,1,1,1,165201.89,0
8062,15689387,Miller,522,France,Male,55,1,39526.35,2,0,0,84065.69,0
8063,15615366,Johnson,562,France,Male,62,2,57622.98,1,1,1,176351.38,0
8064,15693944,Williams,670,France,Female,62,1,30133.85,4,1,1,166594.85,0
8065,15672107,Brown,699,Spain,Female,35,2,240190.06,4,1,0,183322.32,0
8066,15662580,Brown,368,France,Female,63,7,17712.48,4,0,1,22456.2,0
8067,15657889,Martinez,848,Spain,Male,19,2,191106.9,4,0,1,77163.8,0
8068,15679553,Davis,468,Germany,Female,65,10,84414.62,2,1,1,18840.76,0
8069,15639236,Martinez,652,France,Female,34,9,20278.16,3,1,0,71074.11,0
8070,15604150,Martinez,651,Germany,Male,33,0,108461.81,3,0,1,63314.21,1
8071,15619423,Garcia,634,France,Male,62,10,67.44,1,1,0,182981.98,1
8072,15604137,Williams,576,France,Male,65,7,204318.16,4,0,0,189534.99,0
8073,15629992,Rodriguez,561,Spain,Male,41,7,135478.68,4,0,1,142063.58,0
8074,15694438,Martinez,705,Germany,Female,82,6,112936.64,1,0,0,63731.35,0
8075,15644921,Davis,538,Spain,Female,50,3,207306.88,3,0,0,11315.28,0
8076,15679369,Rodriguez,836,Spain,Male,21,4,129830.07,3,0,0,137405.4,1
8077,15666917,Jones,670,France,Male,18,10,148824.56,4,1,0,104885.89,0
8078,15673690,Williams,500,France,Male,50,9,203704.36,4,1,1,49396.06,0
8079,15634235,Brown,572,France,Male,91,5,180142.67,3,1,0,43394.69,0
8080,15678975,Jones,477,Spain,Male,79,5,164759.81,4,0,1,116375.91,0
8081,15619122,Rodriguez,597,Spain,Female,20,6,176035.26,4,1,1,34747.64,0
8082,15623956,Rodriguez,400,Germany,Male,62,3,65742.42,4,1,0,114321.68,0
8083,15663879,Williams,540,France,Female,38,7,29311.96,3,0,0,184045.3,0
8084,15658560,Miller,832,France,Male,81,1,155666.8,4,1,1,160379.58,0
8085,15682800,Garcia,849,Spain,Female,90,8,56004.13,4,0,1,188871.56,0
8086,15668685,Brown,844,Spain,Male,74,5,11905.06,4,0,0,57173.02,1
8087,15624660,Jones,586,France,Male,57,0,63580.52,2,0,1,190898.92,0
8088,15686064,Martinez,371,France,Female,79,0,180067.4,1,0,0,100284.94,0
8089,15601168,Johnson,459,France,Female,60,7,177105.39,1,0,1,129825.95,0
8090,15645124,Miller,676,France,Female,63,9,225814.91,4,1,0,65855.04,1
8091,15635897,Brown,382,Spain,Female,89,9,168806.88,3,1,0,198905.88,0
8092,15615032,Johnson,476,France,Female,41,6,109931.69,1,0,1,93175.26,0
8093,15652797,Garcia,714,Germany,Female,41,2,65124.84,4,0,1,45628.45,1
8094,15635294,Johnson,705,France,Female,27,7,189600.08,4,0,0,119048.29,0
8095,15643827,Martinez,393,France,Female,85,7,102992.73,1,1,0,58560.13,0
8096,15603516,Johnson,356,France,Male,74,6,203872.15,2,0,1,92836.93,0
8097,15619751,Miller,477,Spain,Male,61,4,212906.32,2,0,1,49530.13,0
8098,15630373,Smith,440,Germany,Male,90,7,87891.9,1,0,1,83485.38,1
8099,15630270,Miller,479,France,Female,65,4,85956.1,4,0,1,27579.92,0
8100,15610386,Martinez,366,France,Female,44,0,228408.34,2,0,0,64110.9,0
8101,15664817,Jones,670,France,Male,47,7,99314.91,3,1,0,57265.45,0
8102,15665184,Smith,535,France,Female,63,6,176701.32,1,1,0,190069.05,0
8103,15679693,Garcia,459,Germany,Male,29,6,94454.26,2,1,1,122589.85,0
8104,15637879,Miller,635,Germany,Female,77,1,182820.28,2,1,0,15044.11,0
8105,15649597,Smith,819,France,Female,36,10,43399.93,1,0,1,183599.42,0
8106,15639132,Rodriguez,697,Spain,Female,85,2,208971.37,4,1,1,132427.72,0
8107,15603626,Miller,830,Germany,Female,71,2,245789.88,1,1,1,74059.11,0
8108,15685936,Smith,759,France,Male,51,10,191443.14,3,0,1,79616.75,0
8109,15681515,Williams,512,France,Male,24,9,89781.16,4,0,0,15969.49,0
8110,15677065,Jones,796,Spain,Male,59,5,138800.97,2,0,1,195121.45,0
8111,15655390,Brown,424,Germany,Female,85,5,167400.06,4,1,0,173491.96,0
8112,15616645,Johnson,548,France,Male,70,2,48218.11,1,1,1,22425.4,0
8113,15691960,Smith,761,Germany,Male,25,10,70725.54,4,0,1,139496.59,0
8114,15654144,Brown,758,France,Male,39,4,200442.69,2,1,0,95352.61,1
8115,15613382,Miller,794,Spain,Male,43,8,236321.29,2,1,0,163576.66,0
8116,15604025,Brown,710,Spain,Male,80,6,68070.8,2,0,0,128439.24,0
8117,15643226,Rodriguez,636,Germany,Male,63,8,36895.8,2,0,0,88433.76,0
8118,15679380,Davis,531,Germany,Female,61,1,245405.45,1,0,1,92918.61,0
8119,15669711,Davis,800,France,Female,79,9,79992.15,1,0,1,133798.75,0
8120,15696055,Jones,446,Germany,Female,53,9,194618.75,3,0,0,134395.14,0
8121,15674710,Smith,400,Spain,Female,58,0,94752.79,1,1,1,115950.27,0
8122,15603443,Rodriguez,663,France,Male,44,1,237269.53,2,1,0,177990.51,1
8123,15621395,Johnson,383,Germany,Male,87,5,149884.08,3,1,0,158072.31,0
8124,15610725,Garcia,792,Spain,Female,58,9,103778.55,4,1,1,32541.24,0
8125,15633461,Martinez,370,France,Male,22,6,44583.28,1,1,1,175656.88,0
8126,15641115,Jones,533,France,Male,74,7,63895.25,1,0,1,48339.59,0
8127,15696887,Martinez,642,Germany,Male,46,10,214242.35,3,1,1,190577.15,1
8128,15683732,Davis,413,Spain,Female,29,5,14236.59,1,1,1,163389.67,1
8129,15679790,Williams,846,Spain,Male,42,5,39210.73,1,1,0,182733.57,0
8130,15679557,Garcia,752,Germany,Female,51,2,48157.27,1,0,1,138546.75,0
8131,15671260,Garcia,473,Spain,Female,41,8,17669.92,2,1,0,133795.96,0
8132,15628690,Martinez,450,Germany,Male,80,10,171409.97,3,1,1,57330.8,0
8133,15601407,Williams,468,France,Female,80,1,245317.97,3,1,1,128961.62,0
8134,15673568,Miller,690,Spain,Female,27,10,34799.94,2,1,1,89847.26,0
8135,15658560,Brown,427,France,Female,22,4,199733.15,3,1,0,39144.6,0
8136,15647340,Jones,807,France,Female,70,2,44126.35,4,1,0,78419.23,0
8137,15617794,Rodriguez,530,France,Female,45,0,243445.15,1,0,0,135807.33,0
8138,15619881,Garcia,548,France,Male,82,1,126762.79,2,0,0,176380.82,1
8139,15686292,Martinez,826,France,Male,62,5,211879.02,4,0,0,93231.16,1
8140,15694952,Brown,796,France,Female,83,9,42638.99,2,1,0,65094.76,0
8141,15649703,Davis,709,France,Female,66,0,221314.16,2,0,1,40591.95,0
8142,15644354,Rodriguez,539,France,Female,57,10,20409.8,3,0,1,86571.24,0
8143,15691288,Martinez,677,France,Female,83,1,5723.05,4,1,1,64062.04,0
8144,15678462,Jones,452,Spain,Female,25,9,177240.12,4,0,1,94966.83,0
8145,15699301,Johnson,682,Spain,Female,44,4,26630.28,2,0,1,29141.5,0
8146,15614390,Garcia,715,Spain,Female,34,0,216450.49,2,1,0,149741.21,1
8147,15687475,Davis,624,France,Male,85,10,155318.55,4,1,0,10840.35,0
8148,15627307,Jones,808,Germany,Female,61,10,82745.41,2,0,1,142920.0,0
8149,15696364,Smith,479,France,Male,48,9,69318.7,3,0,0,68260.44,0
8150,15694049,Davis,590,France,Male,22,3,20482.01,3,1,0,78256.43,0
8151,15624502,Rodriguez,483,Germany,Female,77,4,171679.23,3,1,0,42521.33,0
8152,15695599,Smith,506,Germany,Male,36,4,229256.9,2,0,0,193954.01,0
8153,15622486,Davis,774,Spain,Female,59,4,189192.99,1,0,1,20062.87,0
8154,15638258,Martinez,784,Germany,Male,40,9,154848.61,4,1,1,63780.32,1
8155,15657716,Johnson,738,France,Male,34,8,29677.06,3,0,0,37914.25,0
8156,15697228,Brown,774,Spain,Female,75,8,206907.33,1,1,1,101630.78,1
8157,15681494,Johnson,667,Germany,Male,66,4,241345.98,1,0,0,116399.72,1
8158,15682768,Johnson,507,Spain,Male,20,5,65704.33,3,1,1,47300.82,0
8159,15610748,Martinez,708,Spain,Male,62,7,105090.83,3,1,1,134507.9,0
8160,15662785,Williams,539,France,Male,52,6,3512.77,1,1,1,115005.21,0
8161,15676050,Davis,449,France,Female,19,5,207976.17,3,0,1,170003.97,0
8162,15622738,Brown,760,France,Male,64,3,5186.4,1,0,1,182243.07,0
8163,15674231,Miller,783,France,Female,20,2,121627.08,1,0,0,141957.77,0
8164,15673606,Martinez,815,France,Female,46,3,144117.37,2,1,1,129751.87,0
8165,15693301,Williams,401,France,Female,91,2,13885.48,1,0,1,125024.59,0
8166,15641662,Martinez,398,Spain,Female,37,7,43916.97,2,1,0,41752.43,0
8167,15696297,Williams,795,Spain,Male,51,5,197708.49,2,0,1,177815.59,0
8168,15682234,Johnson,449,Germany,Male,57,5,63133.42,3,0,1,78440.66,1
8169,15615123,Garcia,793,France,Male,82,0,181180.54,4,0,0,141367.14,0
8170,15625616,Garcia,731,France,Male,80,4,187296.81,3,0,0,93725.01,0
8171,15611182,Smith,600,Germany,Female,73,7,101829.59,4,1,0,181551.5,0
8172,15690369,Miller,723,France,Female,49,10,15937.77,1,1,0,87433.37,0
8173,15698878,Brown,813,Spain,Male,83,1,2701.66,3,1,0,116397.77,0
8174,15662013,Williams,403,Spain,Female,58,2,123128.41,3,0,0,45619.97,0
8175,15631331,Davis,724,France,Female,46,8,17863.58,3,1,0,115267.48,0
8176,15646098,Johnson,738,Germany,Female,68,3,181618.12,3,0,0,48490.42,0
8177,15626128,Rodriguez,486,France,Female,29,10,95205.99,1,0,1,160957.61,0
8178,15631556,Davis,511,Germany,Female,61,9,170822.46,4,1,0,79789.73,0
8179,15687505,Davis,703,France,Female,27,4,102040.43,4,1,1,90623.62,0
8180,15621876,Williams,641,France,Female,91,10,157084.0,2,1,0,131659.67,0
8181,15608949,Brown,828,Germany,Female,26,6,208254.47,2,1,1,26331.82,1
8182,15651962,Johnson,849,Germany,Female,46,4,221113.24,2,0,1,69809.55,0
8183,15690054,Johnson,753,Germany,Male,46,1,4220.71,3,1,1,187333.7,1
8184,15671206,Brown,430,France,Male,78,6,161376.43,4,0,1,173802.46,0
8185,15624099,Garcia,817,Germany,Female,81,10,141033.66,3,0,1,53930.36,0
8186,15612716,Jones,569,Spain,Male,20,5,159259.55,4,0,1,107438.64,0
8187,15652611,Smith,434,Spain,Female,21,10,14523.73,1,0,0,120830.45,1
8188,15638885,Martinez,432,Spain,Female,72,8,17474.06,4,0,0,67312.46,0
8189,15653144,Smith,668,Spain,Male,31,1,124245.03,2,1,0,76051.24,0
8190,15665220,Garcia,416,Germany,Male,45,1,14278.73,1,0,1,195811.9,1
8191,15607837,Williams,763,Germany,Female,80,7,194102.7,4,1,0,36321.38,0
8192,15649355,Williams,802,France,Female,56,9,193119.19,2,1,0,183154.99,1
8193,15647299,Miller,583,France,Male,81,10,29331.01,1,0,0,77306.62,0
8194,15619159,Smith,547,Spain,Female,77,0,113764.47,1,1,0,55421.88,0
8195,15651012,Smith,608,Spain,Male,37,7,148745.24,1,1,1,59501.95,1
8196,15659305,Martinez,526,Germany,Female,45,4,214861.43,2,0,1,63826.47,0
8197,15687096,Williams,647,France,Female,31,0,247107.49,3,1,1,64511.35,0
8198,15617106,Davis,629,France,Male,75,9,4305.34,2,0,1,58267.88,0
8199,15658123,Smith,649,France,Female,56,10,119084.77,4,1,0,170072.16,0
8200,15608720,Martinez,478,France,Male,75,0,200821.2,3,1,0,60880.49,0
8201,15637661,Brown,847,France,Female,32,5,198966.28,1,1,1,173749.64,0
8202,15693898,Rodriguez,720,Spain,Male,90,9,135458.45,2,1,1,194160.99,0
8203,15693794,Brown,787,France,Female,20,10,45564.4,3,0,0,62977.45,0
8204,15687318,Martinez,529,Germany,Male,22,1,139774.08,2,1,0,117368.21,0
8205,15621120,Davis,641,France,Male,59,1,97888.56,2,1,0,96668.18,0
8206,15619790,Miller,556,Spain,Male,32,0,102279.14,4,0,0,170872.11,0
8207,15658655,Williams,838,Spain,Male,20,0,82167.1,2,0,1,68573.54,0
8208,15659643,Miller,643,France,Male,52,3,36121.74,1,1,0,155306.86,0
8209,15693448,Miller,777,Spain,Male,24,4,184559.76,3,1,1,100371.39,0
8210,15647374,Martinez,687,Germany,Female,41,3,177122.02,1,0,1,129872.69,0
8211,15642907,Williams,820,France,Male,48,5,135708.04,4,0,0,119563.46,0
8212,15650071,Johnson,524,Germany,Female,21,7,88698.91,4,0,0,21854.98,0
8213,15634812,Rodriguez,378,France,Female,20,10,205671.24,4,0,1,121831.18,0
8214,15649570,Smith,528,Germany,Male,26,10,39975.12,4,1,0,167220.18,1
8215,15650901,Miller,390,Spain,Female,85,1,108642.52,3,0,1,64803.27,0
8216,15660186,Brown,819,Spain,Female,77,0,163377.92,4,0,1,86519.9,0
8217,15650251,Johnson,541,France,Male,28,1,205374.54,1,1,0,48971.42,0
8218,15665171,Johnson,693,France,Male,53,9,162402.58,2,0,1,49832.77,0
8219,15636160,Davis,586,France,Male,89,10,29426.06,1,0,0,68345.64,0
8220,15619156,Miller,653,France,Male,19,5,25323.2,2,1,0,153204.87,1
8221,15676208,Miller,810,France,Female,67,10,12608.09,3,0,0,101442.93,0
8222,15679980,Jones,574,France,Male,20,3,139994.19,3,0,0,141328.13,0
8223,15672320,Martinez,463,Germany,Male,84,6,60734.86,4,0,0,187768.33,1
8224,15617929,Davis,627,Spain,Male,79,1,39882.57,2,0,1,148769.12,0
8225,15666606,Johnson,704,France,Female,31,0,21243.17,2,1,0,80900.11,0
8226,15688442,Johnson,366,France,Female,40,4,160446.83,4,0,1,107031.86,0
8227,15662559,Jones,435,France,Male,33,8,188353.5,1,0,1,62932.49,0
8228,15654205,Smith,738,France,Male,35,5,214441.3,1,0,1,22492.05,0
8229,15668475,Garcia,666,France,Male,30,5,148853.21,1,1,1,136543.04,0
8230,15664341,Brown,694,France,Female,73,0,88559.02,3,1,1,135750.72,0
8231,15695377,Garcia,739,Germany,Female,62,0,117603.53,2,0,1,172685.94,0
8232,15642863,Miller,530,Spain,Female,57,3,159037.64,3,1,0,40347.51,0
8233,15681837,Williams,686,France,Female,48,1,178250.63,2,1,1,178012.44,1
8234,15665439,Davis,700,Germany,Male,49,2,161210.3,2,0,1,160927.27,0
8235,15607194,Miller,494,France,Female,18,10,240476.04,4,0,0,30380.0,1
8236,15671387,Smith,664,Spain,Male,52,5,187552.21,3,1,1,196656.16,0
8237,15681914,Garcia,574,France,Male,53,9,187655.27,1,0,0,17420.18,1
8238,15666214,Miller,772,France,Male,83,0,204951.39,1,0,1,161016.12,0
8239,15696176,Brown,403,France,Male,46,10,115094.6,3,1,1,91423.15,1
8240,15699292,Johnson,731,France,Female,60,10,65986.63,4,0,1,174420.94,1
8241,15629777,Martinez,781,Germany,Male,46,9,204059.74,2,0,0,148383.25,0
8242,15626183,Rodriguez,770,Spain,Female,60,1,116045.01,3,1,0,21525.98,0
8243,15627445,Miller,653,Spain,Female,36,3,151793.99,1,1,1,55599.35,1
8244,15667038,Smith,417,France,Female,81,5,107397.85,4,1,1,190959.88,0
8245,15687201,Davis,456,Germany,Male,48,2,99014.6,2,1,0,37966.97,0
8246,15616198,Williams,683,Germany,Male,36,8,167815.12,4,1,0,23012.89,0
8247,15621411,Brown,426,Spain,Male,46,9,166335.95,3,0,1,39309.3,1
8248,15650577,Jones,376,Germany,Male,90,3,77256.04,1,1,1,146853.6,1
8249,15615867,Smith,693,Germany,Male,24,6,47246.23,2,1,0,17529.62,0
8250,15662501,Garcia,504,Germany,Female,75,10,32831.09,4,0,1,92234.79,0
8251,15614266,Martinez,421,Germany,Male,77,4,28444.66,3,1,1,27361.42,0
8252,15639422,Garcia,796,France,Female,68,5,204424.95,3,1,0,140558.55,0
8253,15635208,Johnson,529,France,Female,67,8,71537.41,1,1,0,58065.38,0
8254,15631213,Martinez,396,Germany,Female,38,8,169635.48,3,0,1,140085.52,0
8255,15607367,Garcia,591,Spain,Female,26,5,71856.12,4,1,0,43301.21,0
8256,15679026,Davis,708,France,Male,51,1,166689.13,3,1,1,85284.78,0
8257,15635362,Garcia,626,Spain,Male,51,8,246035.22,3,0,0,185836.35,0
8258,15651588,Brown,720,France,Male,64,10,16489.21,4,0,1,82960.33,1
8259,15638285,Brown,662,France,Female,41,1,163439.0,3,1,1,31663.18,0
8260,15674755,Rodriguez,454,France,Female,45,1,70645.66,1,1,0,80291.97,0
8261,15671846,Garcia,808,Spain,Female,63,1,20723.34,2,0,1,96375.98,0
